,Unnamed: 0,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
6630,7312,25357410,100.0,0,3,3,1,0,40.33297,116.85663000000001,0,8,2.0,2,4,2880,1,0,1,27,57,87,177,2,2,2018/10/8,100,10,10,10,10,10,10,1,0,0,3,0,3,0,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6631,7313,25357808,100.0,1,3,3,1,0,39.97972,116.41678,0,4,1.0,2,2,477,1,0,2,8,15,22,45,5,5,2018/7/28,100,10,10,10,10,10,10,0,0,0,3,1,2,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6632,7314,25359375,100.0,0,3,3,1,0,40.33355,116.85736000000001,0,4,2.0,2,2,2583,1,0,1,29,59,89,179,1,1,2018/10/5,100,10,10,10,10,10,10,1,0,0,3,0,3,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6633,7315,25361472,100.0,0,1,1,1,1,39.99077,116.31621000000001,1,2,1.0,1,1,539,2,0,1,0,26,56,331,8,8,2018/6/9,94,10,10,10,10,10,10,1,0,0,1,1,0,0,0.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6634,7316,25362702,97.0,0,82,82,1,0,39.92077000000001,116.4523,1,2,1.0,1,1,463,1,0,1,0,0,0,0,1,1,2018/6/26,60,10,10,8,10,8,8,0,0,0,82,79,3,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6635,7318,25364226,98.0,0,97,97,1,1,39.92821,116.45522,0,6,1.0,3,3,698,6,100,1,23,51,81,94,60,60,2018/5/26,94,10,9,10,10,9,9,1,0,0,20,19,1,0,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6636,7319,25364410,96.53,0,3,3,1,0,39.926159999999996,116.61971000000001,0,6,1.5,2,3,539,1,0,1,18,48,78,78,3,3,2018/6/3,93,9,10,9,10,9,10,1,0,0,3,3,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6637,7320,25364419,100.0,0,1,1,1,0,39.94011,116.45397,0,2,1.0,1,1,560,1,0,1,21,47,77,194,59,59,2018/6/2,96,10,9,10,10,10,9,1,0,0,1,1,0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6638,7321,25364512,96.53,0,1,1,1,0,39.68204,116.32016999999999,1,6,1.0,3,3,497,1,0,1,29,59,89,89,1,1,2018/6/19,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6639,7322,25368141,100.0,0,1,1,1,0,39.76242,116.20766,1,2,1.0,2,2,110,1,150,2,30,60,90,365,2,2,2018/6/4,100,8,8,10,10,10,8,1,0,0,1,0,1,0,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6640,7323,25368583,100.0,1,5,5,1,0,39.914390000000004,116.27318000000001,0,2,1.0,1,2,228,2,50,1,30,60,90,180,3,3,2018/12/13,100,10,10,10,10,10,10,1,0,0,5,0,4,1,0.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6641,7324,25369592,100.0,1,10,10,1,0,39.941559999999996,116.40508999999999,0,2,1.0,1,1,387,1,0,1,18,42,67,342,44,44,2018/5/28,95,10,10,10,10,10,9,1,0,0,10,10,0,0,3.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6642,7325,25370049,100.0,1,10,10,1,0,39.942029999999995,116.40695,0,2,1.0,1,1,387,1,0,1,26,56,86,361,39,39,2018/6/7,92,10,10,10,10,10,9,1,0,0,10,10,0,0,3.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6643,7326,25370552,100.0,1,13,13,1,1,39.90137,116.34366999999999,1,4,1.0,1,2,497,4,50,1,20,50,80,355,9,9,2018/6/19,100,10,10,10,10,10,10,0,0,0,13,13,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6644,7327,25370785,95.0,0,14,14,1,1,40.05546,116.4086,1,4,1.0,2,2,262,4,60,1,30,60,71,158,1,1,2019/1/1,100,10,10,10,10,10,10,1,0,0,14,14,0,0,0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6645,7328,25371136,96.53,0,1,1,1,0,39.90558,116.44193,0,3,1.0,1,2,685,1,100,2,0,0,0,0,4,4,2018/7/2,90,10,10,10,10,10,9,1,0,0,1,1,0,0,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6646,7329,25376525,96.53,0,1,1,1,0,39.92714,116.61688999999998,1,1,1.0,1,1,159,1,0,1,29,59,89,179,1,1,2018/6/10,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6647,7330,25378813,100.0,0,15,15,1,0,39.870979999999996,116.45118000000001,0,4,1.0,0,3,228,1,0,1,29,59,89,364,1,1,2018/8/30,80,8,6,10,10,8,10,0,0,0,15,6,9,0,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6648,7331,25379036,100.0,0,15,15,1,0,39.87213,116.44977,0,4,1.0,1,3,228,1,0,1,30,60,90,365,1,1,2018/8/24,100,10,10,10,10,10,10,0,0,0,15,6,9,0,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6649,7332,25379041,100.0,0,15,15,1,0,39.87192,116.44998999999999,0,3,1.0,0,2,201,1,0,1,29,59,89,364,5,5,2018/5/31,84,9,8,9,10,9,9,0,0,0,15,6,9,0,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6650,7333,25382427,100.0,0,4,4,1,1,40.00714,116.36992,0,2,1.0,1,1,180,1,0,2,22,40,54,144,9,9,2018/6/14,96,10,10,10,10,10,10,0,0,0,4,1,3,0,0.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6651,7334,25382997,100.0,1,3,3,1,0,40.64638,117.26523999999999,1,4,1.0,2,2,588,1,0,1,25,25,48,49,13,13,2018/6/14,97,10,10,10,10,10,10,1,0,0,3,2,1,0,1.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6652,7335,25385543,100.0,1,25,25,1,1,39.92762000000001,116.31193999999999,1,4,1.0,1,2,518,2,80,1,30,60,90,365,14,14,2018/6/1,96,10,10,10,10,10,10,1,0,0,22,22,0,0,1.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6653,7336,25386040,100.0,0,4,4,1,0,40.519459999999995,115.93973000000001,0,12,4.0,5,5,1581,1,0,1,28,58,88,363,2,2,2018/6/3,100,10,10,10,10,10,10,1,0,0,4,3,1,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6654,7337,25386420,100.0,1,37,37,1,0,39.9809,116.35874,1,3,1.0,1,2,263,2,70,1,3,3,3,3,13,13,2018/6/12,97,10,10,10,10,10,10,1,0,0,17,7,10,0,1.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6655,7339,25387768,96.53,1,1,1,1,0,39.90592,116.44606999999999,0,2,1.0,1,1,429,1,0,1,0,0,0,0,12,12,2018/6/3,95,10,10,10,10,10,9,1,0,0,1,1,0,0,1.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6656,7340,25390712,100.0,0,6,6,1,0,39.89782,116.38861999999999,0,2,1.0,1,1,981,2,200,1,29,59,89,89,3,3,2018/10/4,93,10,10,10,10,8,9,0,0,0,6,0,6,0,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6657,7341,25392365,83.0,0,21,21,1,0,39.8523,116.38818,1,6,2.0,3,3,829,1,0,1,24,54,84,359,14,14,2018/6/8,100,10,10,10,10,9,9,0,0,0,21,21,0,0,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6658,7342,25393434,100.0,0,7,7,1,0,39.89949,116.55018000000001,0,4,1.0,0,2,284,1,50,1,28,58,88,89,17,17,2018/6/8,96,10,10,10,10,9,9,1,0,0,6,6,0,0,1.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6659,7343,25393703,100.0,0,27,27,1,0,39.83814,116.37216000000001,0,2,1.0,1,1,338,1,0,1,28,58,88,363,3,3,2018/6/21,100,10,10,10,10,10,9,1,0,0,16,16,0,0,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6660,7344,25394100,100.0,0,15,15,1,0,39.87174,116.4517,0,3,1.0,1,3,201,1,0,1,30,60,90,365,4,4,2018/8/6,87,9,9,9,9,9,9,0,0,0,15,6,9,0,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6661,7345,25394335,100.0,0,15,15,1,0,39.87063,116.44979,0,6,1.0,2,4,401,1,0,1,29,59,89,364,6,6,2018/6/18,97,10,10,10,10,10,10,0,0,0,15,6,9,0,0.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6662,7346,25394457,100.0,0,9,9,1,1,39.95844,116.4425,0,2,1.0,1,1,546,1,0,1,30,60,90,181,9,9,2018/10/2,98,10,10,10,10,10,10,0,0,0,9,9,0,0,1.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6663,7347,25394625,100.0,0,15,15,1,0,39.87245,116.44935,0,4,1.0,0,3,228,1,0,1,29,59,89,364,1,1,2018/6/17,100,10,10,10,10,10,10,0,0,0,15,6,9,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6664,7348,25394954,100.0,0,15,15,1,0,39.87257,116.45143,0,3,1.0,0,2,201,1,0,1,29,59,89,364,3,3,2018/6/6,100,10,10,10,10,10,10,0,0,0,15,6,9,0,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6665,7349,25395010,100.0,1,37,37,1,0,39.97969000000001,116.3583,1,2,1.0,1,1,242,1,0,1,8,38,68,69,3,3,2018/10/3,93,10,9,10,10,10,10,1,0,0,17,7,10,0,0.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6666,7350,25395214,100.0,0,15,15,1,0,39.872409999999995,116.45078000000001,0,5,1.0,1,3,415,1,0,1,30,60,90,365,1,1,2018/8/7,80,8,8,10,10,10,10,0,0,0,15,6,9,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6667,7351,25395296,100.0,1,37,37,1,0,39.98077,116.35813999999999,1,5,1.0,2,3,581,4,70,1,7,37,67,68,4,4,2018/6/9,95,9,9,10,10,10,10,1,0,0,17,7,10,0,0.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6668,7352,25395336,100.0,1,1,1,1,0,40.65334,117.27775,0,4,1.0,2,4,982,1,0,1,28,58,88,179,24,24,2018/6/5,97,10,10,10,10,10,9,1,0,0,1,1,0,0,2.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6669,7353,25395581,100.0,0,15,15,1,0,39.87189,116.44976000000001,0,4,1.0,1,3,228,1,0,1,30,60,90,365,1,1,2018/10/2,100,10,10,10,10,10,10,0,0,0,15,6,9,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6670,7354,25395607,100.0,1,37,37,1,0,39.99471,116.33538,1,4,1.0,2,2,602,4,70,1,0,0,0,0,1,1,2018/9/12,80,10,8,10,10,8,6,1,0,0,17,7,10,0,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6671,7355,25403542,100.0,1,6,6,1,0,40.15864000000001,116.26738,1,2,1.0,1,1,435,2,160,1,28,58,88,178,1,1,2019/4/22,100,10,10,10,10,10,10,1,0,0,6,1,5,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6672,7357,25405623,100.0,1,1,1,1,1,39.94107,116.3914,1,2,1.0,1,1,498,1,0,2,7,31,61,152,31,31,2018/6/2,97,10,9,9,10,10,9,1,0,0,1,0,1,0,2.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6673,7358,25405754,94.0,0,19,19,1,0,39.97283,116.4431,1,1,1.0,1,1,69,1,80,1,30,60,90,225,1,1,2018/7/17,80,10,6,10,10,10,8,0,0,0,19,0,12,7,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6674,7359,25406128,94.0,0,19,19,1,0,39.97155,116.43627,1,1,2.0,1,1,90,1,0,1,30,60,90,365,1,1,2018/6/3,100,10,10,10,8,10,10,1,0,0,19,0,12,7,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6675,7360,25407892,100.0,0,1,1,1,0,40.38632,116.86348000000001,1,1,1.0,1,1,200,1,0,1,29,59,89,179,2,2,2018/8/18,100,10,10,10,10,10,9,1,0,0,1,1,0,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6676,7362,25408340,100.0,0,15,15,1,0,39.87198,116.45006000000001,0,4,1.0,0,3,207,1,0,1,30,60,90,365,3,3,2018/7/26,80,9,8,9,9,9,8,0,0,0,15,6,9,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6677,7363,25408732,100.0,0,10,10,1,0,39.68418,116.31488,1,4,1.0,2,2,366,1,0,1,30,60,90,365,1,1,2018/7/21,100,10,8,10,10,10,10,0,0,0,10,10,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6678,7364,25409874,0.0,0,1,1,1,0,39.9893,116.38423999999999,0,5,1.0,2,3,526,1,0,1,26,56,68,68,2,2,2018/6/6,100,10,8,10,10,10,10,0,0,0,1,1,0,0,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6679,7365,25413389,100.0,0,15,15,1,0,39.89725,116.42005,0,2,1.5,1,1,685,1,0,1,13,38,68,329,13,13,2018/8/2,98,10,10,10,10,10,10,1,0,0,15,15,0,0,1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6680,7366,25414978,100.0,1,6,6,1,0,39.94407,116.38971000000001,0,3,1.0,1,2,290,2,120,3,0,5,5,82,3,3,2018/6/8,93,10,10,8,9,9,10,1,0,0,6,1,5,0,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6681,7367,25415136,0.0,0,1,1,1,0,39.8748,116.30266,0,2,1.0,1,1,297,1,0,2,30,60,90,270,5,5,2018/7/5,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6682,7368,25415161,100.0,1,11,11,1,0,39.91493,116.52042,1,6,1.0,1,2,498,6,0,2,29,59,89,364,1,1,2018/6/19,100,10,10,10,10,10,10,1,0,0,10,10,0,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6683,7369,25415273,100.0,1,3,3,1,1,39.95977,116.44211000000001,1,2,1.0,1,1,595,1,0,1,10,31,61,62,59,59,2018/6/6,98,10,10,10,10,10,9,1,0,0,3,3,0,0,5.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6684,7370,25416274,100.0,0,3,3,1,0,40.00326,116.40069,1,4,1.0,2,2,622,2,0,1,26,56,85,176,5,5,2018/6/16,100,10,10,10,10,10,10,1,0,0,3,3,0,0,0.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6685,7371,25416695,100.0,0,1,1,1,1,40.03844,116.41558,0,2,1.0,1,1,602,1,0,1,0,0,0,0,2,2,2018/5/30,100,10,10,10,10,10,10,0,0,0,1,0,1,0,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6686,7372,25417119,100.0,0,6,6,1,1,39.71368,116.32103000000001,1,4,1.0,2,2,428,1,100,1,30,60,90,365,1,1,2018/10/19,100,10,10,10,10,10,8,1,0,0,6,6,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6687,7373,25418325,100.0,0,8,8,1,0,39.97092,116.32323000000001,1,3,1.0,1,1,270,1,0,3,18,23,23,293,2,2,2018/5/30,100,10,10,10,10,10,6,0,0,0,7,3,3,1,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6688,7374,25429558,100.0,1,3,3,1,0,40.64648,117.26857,1,2,1.0,0,1,401,1,0,1,26,26,49,50,11,11,2018/7/4,98,10,10,10,10,10,9,1,0,0,3,2,1,0,1.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6689,7375,25430377,100.0,1,2,2,1,0,39.867290000000004,116.46347,0,1,1.0,1,1,90,1,80,1,22,52,82,357,19,19,2018/6/8,100,10,10,10,10,10,10,1,0,0,2,0,1,1,1.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6690,7376,25430620,100.0,0,7,7,1,0,40.65096,116.67153,0,2,1.0,1,1,987,1,0,1,30,60,90,270,1,1,2019/5/5,80,8,10,10,10,10,8,1,0,0,7,0,7,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6691,7377,25432332,100.0,0,7,7,1,0,39.91083,116.49237,0,4,1.0,2,3,498,1,35,2,25,55,85,360,2,2,2018/8/27,100,10,10,10,10,10,10,0,0,0,7,7,0,0,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6692,7378,25432946,100.0,1,16,16,1,0,39.91673,116.45291,1,2,1.0,1,1,719,1,0,1,19,49,79,354,5,5,2018/11/23,96,10,9,10,10,10,9,1,0,0,13,7,6,0,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6693,7379,25433135,80.0,0,4,4,1,0,39.85913,116.29658,0,5,1.0,2,3,470,1,0,1,29,59,89,364,1,1,2018/7/5,100,10,10,10,10,10,10,0,0,0,4,4,0,0,0.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6694,7380,25433307,94.0,0,8,8,1,1,39.75951,116.54665,0,1,1.0,1,1,90,1,0,3,30,60,90,90,2,2,2018/9/3,100,10,10,10,10,10,10,1,0,0,8,1,7,0,0.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6695,7381,25434009,80.0,0,4,4,1,0,39.86748,116.2903,1,4,1.0,2,2,525,1,0,1,28,58,88,363,2,2,2018/6/15,90,9,9,10,10,10,9,0,0,0,4,4,0,0,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6696,7382,25434236,95.0,0,9,9,1,0,39.983090000000004,116.31911000000001,1,2,1.0,1,1,373,1,0,1,17,42,49,324,31,31,2018/6/3,97,10,10,10,10,10,9,1,0,0,6,2,4,0,2.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6697,7383,25434474,95.0,0,9,9,1,0,39.98512,116.31991000000001,1,2,1.0,1,1,373,1,0,1,19,33,63,336,6,6,2018/7/8,93,9,10,9,10,9,9,1,0,0,6,2,4,0,0.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6698,7384,25434830,100.0,1,5,5,1,0,39.88932,116.24915,1,1,2.0,1,1,131,1,0,1,30,60,90,365,4,4,2019/1/21,95,10,10,10,10,10,10,1,0,0,5,0,5,0,0.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6699,7385,25437222,100.0,0,54,54,1,0,39.93932,116.39351,0,4,1.0,2,2,1487,1,0,1,25,55,85,360,2,2,2018/6/17,90,9,10,9,10,10,9,1,0,0,54,20,34,0,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6700,7386,25437715,100.0,0,3,3,1,1,39.94487,116.41185,0,8,2.0,4,4,3596,1,0,1,20,50,80,81,13,13,2018/6/18,91,10,9,10,10,10,9,0,0,0,3,1,2,0,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6701,7387,25437816,100.0,0,54,54,1,0,39.939609999999995,116.39295,0,2,1.0,1,1,878,1,0,1,22,52,82,357,1,1,2019/3/22,80,10,8,10,8,8,8,1,0,0,54,20,34,0,0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6702,7389,25442011,97.0,0,34,34,1,0,39.89089,116.40299999999999,0,9,1.0,2,4,982,1,0,1,12,36,66,341,4,4,2018/6/12,95,10,10,10,10,10,10,0,0,0,32,32,0,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6703,7390,25443189,100.0,0,6,6,1,0,39.93885,116.34908999999999,0,4,1.0,2,3,595,1,0,1,6,36,66,157,2,2,2018/6/2,100,10,10,10,10,10,10,1,0,0,6,6,0,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6704,7391,25443431,97.0,0,34,34,1,0,39.89012,116.40268,0,8,1.0,2,4,982,1,0,1,19,49,79,354,17,17,2018/6/6,96,10,9,10,10,10,9,0,0,0,32,32,0,0,1.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6705,7392,25444630,100.0,1,1,1,1,0,39.82713,116.45796000000001,1,2,1.0,1,1,297,2,100,1,22,52,82,82,74,74,2018/5/31,95,10,9,10,10,9,9,0,0,0,1,1,0,0,6.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6706,7393,25447822,100.0,0,5,5,1,1,39.89647,116.42523999999999,0,3,1.0,1,2,401,3,100,1,18,48,78,161,28,28,2018/6/3,95,10,9,10,10,10,10,1,0,0,5,5,0,0,2.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6707,7394,25450350,100.0,0,1,1,1,0,40.03054,116.43409,0,2,1.0,0,1,159,1,0,1,30,60,90,365,2,2,2018/6/5,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6708,7395,25450601,100.0,0,6,6,1,1,39.91234,116.45518999999999,0,4,1.0,2,2,498,1,0,1,25,55,85,360,6,6,2018/6/7,87,8,9,10,9,10,10,0,0,0,5,5,0,0,0.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6709,7396,25455730,100.0,0,3,3,1,0,39.9497,116.37028000000001,0,4,1.0,1,1,498,3,100,1,23,53,83,174,9,9,2018/7/22,89,10,8,10,10,10,9,0,0,0,3,3,0,0,0.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6710,7397,25456902,100.0,0,17,17,1,0,39.98815,116.34283,0,2,1.0,1,1,277,2,0,1,29,59,89,364,2,2,2018/10/7,90,10,9,10,10,10,8,1,0,0,17,10,6,1,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6711,7398,25457885,100.0,0,7,7,1,0,40.069720000000004,116.4311,0,2,1.0,1,1,110,1,66,1,30,60,90,90,4,4,2018/6/4,95,10,10,10,10,10,10,1,0,0,7,1,6,0,0.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6712,7399,25457982,100.0,0,7,7,1,0,40.06968,116.43541,0,2,1.0,1,1,110,1,0,1,0,0,0,0,2,2,2018/6/30,100,10,10,10,10,10,9,1,0,0,7,1,6,0,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
