,Unnamed: 0,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
17392,17392,29793062,95%,0,13.0,13.0,1,0,3,39.95787,116.44219,0,0,2,1.0,1,1.0,0,685.00,1,0.00,1,28,58,88,363,5,5,2018-11-23,92.0,10.0,9.0,10.0,10.0,10.0,8.0,1,0,1,0,0,12,12,0,0,0.83
17394,17394,29794312,100%,0,5.0,5.0,1,0,3,39.95452,116.45208999999998,1,1,2,1.0,1,1.0,0,166.00,1,80.00,1,15,45,57,161,25,25,2018-12-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,1,0,0,5,0,5,0,4.36
17395,17395,29794497,100%,0,2.0,2.0,1,0,2,39.98551,116.31694,1,1,2,1.0,1,1.0,0,207.00,1,0.00,1,25,55,72,347,18,18,2018-11-10,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,0,0,0,2,1,1,0,2.8
17396,17396,29794510,50%,0,1.0,1.0,1,0,3,39.92225,116.53444,0,1,2,1.0,1,1.0,0,159.00,1,50.00,1,20,50,80,355,3,3,2018-11-09,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,1,0,0,1,0,1,0,0.46
17397,17397,29794782,96%,0,5.0,5.0,1,0,3,39.92553,116.51234,0,2,1,2.0,1,3.0,0,90.00,1,70.00,1,0,0,0,0,5,5,2018-11-11,92.0,9.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,4,0,0,4,0.78
17398,17398,29798729,100%,0,2.0,2.0,1,0,3,39.92274000000001,116.54942,0,1,1,1.0,1,1.0,0,138.00,1,0.00,1,30,60,90,365,8,8,2018-11-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,0,2,0,1.24
17399,17399,29801836,100%,0,1.0,1.0,1,0,15,40.20254,117.32396,0,0,4,1.0,2,2.0,0,380.00,1,0.00,1,29,59,89,364,2,2,2019-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,1,0,0,0.9
17400,17400,29802295,100%,0,6.0,6.0,1,0,5,40.12386,116.61138,1,2,2,1.0,1,1.0,0,97.00,1,35.00,1,28,58,88,152,5,5,2018-11-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,3,0,2,1,0.79
17401,17401,29804339,99%,0,26.0,26.0,1,1,1,39.95178,116.36909,1,2,1,1.0,1,4.0,0,90.00,1,0.00,1,20,50,80,171,7,7,2018-11-24,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0,0,0,26,0,0,26,1.17
17402,17402,29804482,100%,0,14.0,14.0,1,0,9,39.86936,116.2917,1,0,4,1.0,1,2.0,0,490.00,1,0.00,1,27,57,87,362,1,1,2019-03-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,14,13,1,0,0.5
17405,17405,29804695,99%,0,26.0,26.0,1,1,1,39.95295,116.37031,1,2,1,1.0,1,4.0,0,97.00,1,0.00,1,20,50,80,171,5,5,2019-01-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,26,0,0,26,1.25
17408,17408,29806123,100%,0,9.0,9.0,1,0,0,39.93785,116.40597,0,0,4,1.0,2,2.0,0,512.00,1,0.00,1,14,44,74,75,13,13,2018-11-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,6,6,0,0,2.12
17409,17409,29806133,100%,0,3.0,3.0,1,0,0,39.89815,116.42481,0,1,3,1.0,1,2.0,0,173.00,2,50.00,1,15,45,69,344,25,25,2018-11-29,89.0,10.0,9.0,9.0,9.0,9.0,9.0,1,0,0,0,0,3,0,3,0,4.31
17410,17410,29806299,100%,0,3.0,3.0,1,0,0,39.89663,116.42559,0,1,3,1.0,1,2.0,0,138.00,2,50.00,1,0,0,0,257,9,9,2018-12-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,3,0,3,0,1.57
17413,17413,29808475,100%,0,7.0,7.0,1,0,12,40.36535,115.99393,0,1,2,1.0,0,1.0,0,401.00,1,0.00,1,0,0,0,0,3,3,2018-11-24,100.0,10.0,10.0,10.0,9.0,10.0,10.0,0,0,1,0,0,7,4,3,0,0.5
17415,17415,29809815,100%,1,1.0,1.0,1,0,3,39.90636,116.44169,1,1,2,1.0,1,1.0,0,201.00,1,55.00,1,30,60,90,91,15,15,2018-11-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,0,1,0,2.38
17416,17416,29812810,57%,0,31.0,31.0,1,1,1,39.92276,116.35179,1,0,6,1.0,2,4.0,0,560.00,1,0.00,1,25,55,85,360,2,2,2019-01-01,50.0,8.0,5.0,10.0,10.0,10.0,5.0,1,0,2,0,0,31,31,0,0,0.43
17417,17417,29813264,100%,0,9.0,9.0,1,1,0,39.89077,116.40781,1,0,6,1.0,0,3.0,0,456.00,1,0.00,1,28,58,88,363,2,2,2019-02-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,9,9,0,0,0.59
17418,17418,29813582,99%,1,14.0,14.0,1,0,3,39.86807,116.44253,0,0,8,1.5,4,5.0,0,885.00,8,100.00,1,15,41,64,65,11,11,2019-02-09,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,11,3,6,2,3.24
17419,17419,29813719,100%,1,0.0,0.0,1,0,3,39.93881,116.44247,1,0,2,1.0,1,1.0,0,602.00,1,0.00,1,12,42,72,204,37,37,2018-11-10,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,1,0,0,5.75
17422,17422,29815139,100%,0,9.0,9.0,1,0,3,39.93413,116.5181,1,0,4,2.0,2,2.0,0,360.00,1,0.00,1,23,53,83,262,18,18,2018-11-13,94.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0,1,0,0,8,8,0,0,2.84
17424,17424,29817092,100%,1,2.0,2.0,1,0,3,39.91167,116.50031,0,1,2,1.5,1,1.0,0,367.00,2,0.00,2,0,18,48,139,8,8,2018-11-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,0,2,0,1.33
17425,17425,29817802,100%,0,14.0,14.0,1,1,3,39.92383,116.57528,1,0,2,1.0,1,1.0,0,421.00,1,0.00,1,30,60,90,90,7,7,2018-11-11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0,0,14,14,0,0,1.09
17426,17426,29818231,100%,1,1.0,1.0,1,0,3,39.92153,116.4778,1,0,5,1.0,2,2.0,0,491.00,1,0.00,2,20,50,80,81,19,19,2018-12-05,99.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,1,0,0,3.39
17427,17427,29818600,100%,1,5.0,5.0,1,0,15,40.10227,117.11435,0,0,8,4.0,4,4.0,0,"1,982.00",1,0.00,1,27,57,87,362,4,4,2018-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,4,4,0,0,0.79
17430,17430,29820153,100%,0,8.0,8.0,1,0,9,39.83675,116.37256,0,0,2,1.0,0,1.0,0,318.00,1,0.00,1,30,60,90,365,6,6,2018-11-11,97.0,10.0,9.0,9.0,10.0,10.0,9.0,1,0,2,0,0,8,8,0,0,0.93
17434,17434,29832718,100%,0,10.0,10.0,1,0,8,39.92139,116.65824,1,0,2,1.0,1,1.0,0,249.00,1,0.00,1,29,59,89,90,8,8,2018-11-18,95.0,10.0,10.0,9.0,10.0,9.0,10.0,1,0,0,0,0,5,5,0,0,1.3
17435,17435,29833174,100%,0,3.0,3.0,1,0,3,39.91496,116.49396000000002,1,0,2,1.0,1,1.0,0,650.00,1,0.00,2,19,49,79,80,3,3,2018-12-23,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,2,0,0,3,3,0,0,0.6
17436,17436,29833307,,0,1.0,1.0,1,0,3,39.92486,116.44205,0,0,3,1.0,1,1.0,0,401.00,2,60.00,1,0,0,0,0,1,1,2018-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,1,0,0,0.2
17437,17437,29833616,100%,0,3.0,3.0,1,0,3,39.91319,116.49569,1,0,2,1.0,1,1.0,0,553.00,1,0.00,2,19,49,79,80,2,2,2019-01-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,2,0,0,3,3,0,0,0.43
17439,17439,29834273,94%,0,66.0,66.0,1,0,3,39.94043,116.44802,1,0,2,1.0,1,1.0,0,595.00,1,0.00,1,29,54,84,359,1,1,2018-11-13,20.0,2.0,2.0,2.0,6.0,6.0,2.0,0,0,2,0,0,66,66,0,0,0.16
17442,17442,29835332,100%,0,5.0,5.0,1,0,3,39.95443,116.4523,1,1,2,1.0,1,1.0,0,159.00,1,80.00,1,4,16,46,137,37,37,2018-11-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,5,0,5,0,5.81
17443,17443,29835661,100%,1,5.0,5.0,1,1,0,39.92244,116.4148,0,1,2,1.5,1,1.0,0,477.00,2,100.00,2,27,57,87,88,3,3,2018-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,5,1,4,0,0.6
17447,17447,29836231,99%,0,21.0,21.0,1,0,3,40.00337,116.40064,1,0,2,1.0,1,1.0,0,581.00,1,0.00,1,11,36,64,152,20,20,2018-11-09,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,18,18,0,0,3.09
17448,17448,29836283,100%,0,8.0,8.0,1,0,14,39.9086,116.12671,0,0,2,1.0,1,1.0,0,256.00,1,0.00,1,30,60,90,365,2,2,2018-11-20,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0,0,2,0,0,8,8,0,0,0.33
17450,17450,29836594,100%,0,12.0,12.0,1,1,0,39.89539,116.41818,1,0,6,2.0,3,3.0,0,885.00,1,0.00,1,23,53,83,352,19,19,2018-11-11,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0,0,0,8,8,0,0,2.97
17451,17451,29836711,100%,0,5.0,5.0,1,0,6,40.36345,116.46374,0,0,6,2.0,3,3.0,0,490.00,2,0.00,1,29,59,89,364,4,4,2018-11-09,90.0,9.0,9.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,2,0,0,0.62
17454,17454,29837329,100%,0,2.0,2.0,1,0,3,39.98284,116.49275,0,0,4,1.0,2,2.0,0,747.00,1,0.00,1,10,10,16,291,4,4,2019-01-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,2,0,0,0.94
17455,17455,29837640,100%,0,40.0,40.0,1,0,0,39.9006,116.40902,1,0,4,1.0,2,2.0,0,"1,998.00",1,0.00,1,12,42,72,163,1,1,2019-02-06,80.0,6.0,6.0,8.0,10.0,10.0,8.0,0,0,1,0,0,33,32,1,0,0.29
17457,17457,29838255,100%,0,1.0,1.0,1,0,2,40.03479,116.33531,0,1,2,1.0,1,1.0,0,90.00,1,0.00,1,0,0,1,276,8,8,2018-12-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,1.66
17458,17458,29838301,100%,0,8.0,8.0,1,0,14,39.9092,116.12882,1,0,2,1.0,1,1.0,0,387.00,1,0.00,1,30,60,90,365,1,1,2018-11-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,8,8,0,0,0.16
17460,17460,29840220,100%,0,11.0,11.0,1,0,3,39.9351,116.44359,1,0,1,1.0,1,1.0,0,802.00,1,0.00,1,24,54,84,359,1,1,2019-04-07,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,11,11,0,0,0.67
17462,17462,29842339,93%,1,1.0,1.0,1,0,3,39.95649,116.44124,1,0,12,3.0,3,8.0,0,996.00,7,120.00,2,16,32,56,230,21,21,2018-12-05,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,1,0,0,3.75
17464,17464,29842620,100%,0,1.0,1.0,1,1,12,40.46246,116.12649,0,1,8,1.0,3,3.0,0,"1,498.00",1,0.00,1,27,57,87,177,2,2,2019-04-07,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,2,0,0,1,0,1,0,1.3
17466,17466,29845121,100%,0,5.0,5.0,1,0,6,40.413,116.60539,0,1,3,1.0,1,2.0,0,235.00,1,0.00,1,20,50,80,355,1,1,2018-11-12,80.0,8.0,10.0,10.0,10.0,10.0,6.0,1,0,2,0,0,5,1,4,0,0.16
17467,17467,29845268,100%,1,2.0,2.0,1,1,2,39.95786,116.35314,1,1,1,1.0,1,1.0,0,353.00,1,0.00,1,1,31,61,61,18,18,2018-11-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,0,2,0,2.97
17468,17468,29845411,100%,0,1.0,1.0,1,0,3,39.88574000000001,116.46418,1,1,2,1.0,1,2.0,0,269.00,1,89.00,1,29,59,89,364,1,1,2018-11-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,0,1,0,0.17
17475,17475,29850925,100%,1,6.0,6.0,1,0,0,39.89007,116.43879,0,0,4,1.0,1,2.0,0,401.00,2,50.00,1,24,54,84,219,19,19,2018-11-10,96.0,9.0,9.0,10.0,10.0,9.0,10.0,1,0,1,0,0,6,6,0,0,2.95
17476,17476,29854110,100%,1,3.0,3.0,1,0,11,39.71332,116.31597,0,0,6,2.0,3,4.0,0,228.00,1,0.00,2,26,56,86,86,19,19,2018-11-25,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,2,0,0,3,3,0,0,3.18
17478,17478,29857512,97%,0,55.0,55.0,1,0,9,39.85632,116.35142,1,0,6,1.0,2,1.0,0,332.00,1,0.00,1,30,41,41,303,1,1,2018-11-18,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0,2,0,0,48,48,0,0,0.16
17479,17479,29857643,100%,1,1.0,1.0,1,0,3,39.94207,116.44635,0,0,2,1.0,1,1.0,0,360.00,1,0.00,1,29,40,40,241,28,28,2018-11-17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,1,0,0,4.52
17480,17480,29858409,100%,0,4.0,4.0,1,0,0,39.89121,116.40765,0,0,2,1.0,0,1.0,0,360.00,1,0.00,1,30,60,90,365,2,2,2018-12-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,4,4,0,0,0.36
17482,17482,29859116,100%,0,4.0,4.0,1,0,0,39.89219,116.40755,0,0,4,1.0,0,2.0,0,408.00,1,0.00,1,26,56,86,361,3,3,2018-11-25,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,1,0,0,4,4,0,0,0.51
17484,17484,29860276,100%,0,3.0,3.0,1,0,3,39.96318,116.41619,0,1,2,1.0,1,2.0,0,311.00,2,40.00,1,29,59,89,364,2,2,2019-01-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,3,0,3,0,0.44
17486,17486,29860664,100%,0,3.0,3.0,1,0,3,39.96473,116.41549,0,1,2,1.0,1,1.0,0,256.00,2,40.00,1,29,59,89,90,1,1,2019-01-24,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,2,0,0,3,0,3,0,0.25
17487,17487,29860840,100%,0,8.0,8.0,1,0,14,39.90985,116.12734,0,0,2,1.0,1,1.0,0,331.00,1,0.00,1,30,60,90,365,1,1,2019-04-05,20.0,6.0,6.0,2.0,6.0,6.0,6.0,1,0,2,0,0,8,8,0,0,0.63
17488,17488,29860897,100%,0,8.0,8.0,1,0,14,39.9094,116.12856,0,0,2,1.0,1,1.0,0,269.00,1,0.00,1,30,60,90,365,2,2,2019-02-19,80.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0,2,0,0,8,8,0,0,0.65
17489,17489,29861057,100%,0,8.0,8.0,1,0,14,39.90856,116.12844,0,0,2,1.0,1,1.0,0,269.00,1,0.00,1,30,60,90,365,1,1,2019-02-01,60.0,4.0,8.0,6.0,8.0,10.0,8.0,0,0,2,0,0,8,8,0,0,0.27
17490,17490,29861569,100%,1,6.0,6.0,1,0,3,39.95568,116.44668,0,0,6,1.0,2,4.0,0,664.00,1,0.00,1,21,51,81,172,3,3,2019-01-13,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1,0,0,0,0,6,2,4,0,0.7
17493,17493,29862584,,0,1.0,1.0,1,0,3,39.93552,116.44804,1,0,2,1.0,1,1.0,0,671.00,1,0.00,1,0,0,0,0,1,1,2019-01-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,1,0,0,0.27
17494,17494,29862617,99%,0,26.0,26.0,1,1,1,39.9524,116.37082,1,2,1,1.0,1,4.0,0,97.00,1,0.00,1,20,50,80,171,5,5,2018-11-13,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,0,26,0,0,26,0.79
17495,17495,29862744,99%,0,26.0,26.0,1,1,1,39.95123,116.36943,1,2,1,1.0,1,4.0,0,97.00,1,0.00,1,20,50,80,171,11,11,2018-11-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,26,0,0,26,1.76
17496,17496,29864107,100%,0,2.0,2.0,1,0,3,39.98922,116.3803,0,1,1,1.0,1,1.0,0,221.00,1,0.00,1,24,51,80,355,4,4,2019-01-28,100.0,10.0,10.0,10.0,9.0,10.0,10.0,1,0,1,0,0,2,0,2,0,1.05
17498,17498,29864601,97%,0,10.0,10.0,1,0,3,39.93232,116.46054,1,0,5,1.0,3,3.0,0,498.00,5,100.00,1,11,41,71,84,24,24,2018-11-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,11,11,0,0,3.75
17499,17499,29864712,100%,0,10.0,10.0,1,0,0,39.89066,116.40163,0,0,8,1.0,2,5.0,0,"1,058.00",1,0.00,1,25,55,85,176,3,3,2018-11-23,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,1,0,0,10,8,2,0,0.5
17500,17500,29864997,100%,0,1.0,1.0,1,0,10,39.77651,116.23621,1,0,4,1.0,1,1.0,0,214.00,1,50.00,1,13,43,73,348,1,1,2018-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,1,0,0,0.21
17501,17501,29865378,100%,1,24.0,24.0,1,0,3,39.93573,116.51814,1,0,4,1.0,2,2.0,0,456.00,1,0.00,1,11,37,67,260,33,33,2018-11-08,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,15,15,0,0,5.08
17502,17502,29866325,,0,1.0,1.0,1,0,3,39.87927,116.4574,1,1,2,1.0,1,1.0,0,166.00,1,0.00,2,0,0,0,0,1,1,2018-11-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,0,1,0,0.16
17503,17503,29866840,100%,1,6.0,6.0,1,0,9,39.87371,116.30767,0,0,3,1.0,1,2.0,0,359.00,1,50.00,1,28,58,88,88,1,1,2019-01-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,6,4,2,0,0.22
17504,17504,29867741,92%,0,13.0,13.0,1,0,3,39.93649,116.44375,1,0,4,1.0,2,2.0,0,470.00,1,0.00,1,21,40,70,318,19,19,2018-11-22,97.0,9.0,9.0,9.0,10.0,10.0,10.0,1,0,1,0,0,11,11,0,0,3.15
17505,17505,29867795,100%,0,4.0,4.0,1,0,11,39.79033,116.32522,0,0,2,1.0,0,1.0,0,297.00,1,0.00,1,15,45,75,350,9,9,2018-11-09,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,4,2,2,0,1.38
17507,17507,29871345,100%,1,2.0,2.0,1,0,3,39.96778,116.39498,1,0,4,1.0,2,2.0,0,498.00,1,0.00,1,21,49,77,258,8,8,2018-11-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,1,1,0,1.24
17509,17509,29872063,100%,1,1.0,1.0,1,0,3,39.9243,116.61532,0,0,4,1.0,1,2.0,0,283.00,1,0.00,2,15,20,21,48,28,28,2018-11-10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,1,0,0,4.33
17511,17511,29875722,97%,0,3.0,3.0,1,1,0,39.94367,116.4038,1,1,4,1.0,2,2.0,0,498.00,2,40.00,1,20,50,73,348,14,14,2018-11-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,2.23
17512,17512,29876931,100%,1,4.0,4.0,1,0,3,39.97892,116.38383,1,1,2,1.0,1,1.0,0,104.00,1,35.00,1,3,30,59,150,33,33,2018-11-14,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0,4,0,4,0,5.24
17513,17513,29882728,100%,1,7.0,7.0,1,0,3,39.90564000000001,116.56702,0,0,16,4.0,6,6.0,0,"2,997.00",1,0.00,1,26,56,86,176,3,3,2019-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,7,1,6,0,0.63
17514,17514,29883869,100%,0,45.0,45.0,1,0,11,39.80724,116.49141000000002,0,0,2,1.0,1,1.0,0,401.00,1,0.00,1,28,58,88,363,5,5,2018-11-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,45,45,0,0,0.84
17515,17515,29884344,100%,0,33.0,33.0,1,0,3,39.87783,116.49389,1,0,2,1.0,1,1.0,0,401.00,2,60.00,1,26,56,86,282,28,28,2018-12-20,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,1,0,0,14,14,0,0,5.45
17516,17516,29884508,50%,0,5.0,5.0,1,0,1,39.93641,116.37429,0,0,4,1.0,1,0.0,0,567.00,1,0.00,3,30,60,90,365,2,2,2019-01-01,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,2,0,0,2,2,0,0,0.43
17517,17517,29884823,100%,0,33.0,33.0,1,0,3,39.86265,116.5038,1,0,4,1.0,1,2.0,0,401.00,2,60.00,1,28,58,88,284,22,22,2018-12-08,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,14,14,0,0,3.98
17518,17518,29884960,100%,0,3.0,3.0,1,0,3,39.91403,116.4944,1,0,2,1.0,1,1.0,0,602.00,1,0.00,2,0,4,34,35,4,4,2018-12-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,3,3,0,0,0.7
17519,17519,29885041,100%,0,33.0,33.0,1,0,3,39.8662,116.50599,1,0,2,1.0,1,1.0,0,470.00,2,50.00,1,28,58,88,284,28,28,2018-12-11,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,0,14,14,0,0,5.15
17520,17520,29885337,100%,1,22.0,22.0,1,0,3,39.92918,116.44457,0,0,2,1.0,1,1.0,0,622.00,2,50.00,1,26,56,86,361,29,29,2018-11-14,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,5,5,0,0,4.6
17522,17522,29885977,100%,0,3.0,3.0,1,0,0,39.88861,116.40671,0,0,3,1.0,1,2.0,0,401.00,3,100.00,1,20,45,75,350,15,15,2018-11-18,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,3,3,0,0,2.43
17523,17523,29886041,100%,1,10.0,10.0,1,0,0,39.94703,116.43255,0,1,2,1.0,1,1.0,0,166.00,1,0.00,1,25,53,83,84,2,2,2018-11-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,10,4,6,0,0.34
17524,17524,29886060,100%,1,3.0,3.0,1,0,9,39.84082,116.372,0,1,3,1.0,1,1.0,0,186.00,2,50.00,1,22,52,82,172,12,12,2018-11-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,0,2,0,1.87
17526,17526,29886313,100%,0,4.0,4.0,1,0,3,39.98179,116.46602,0,1,2,1.0,1,1.0,0,270.00,1,60.00,6,0,0,18,19,2,2,2018-11-09,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0,2,0,0,3,0,3,0,0.31
17527,17527,29886603,100%,1,10.0,10.0,1,0,0,39.94646,116.43323,0,1,2,1.0,1,1.0,0,166.00,1,0.00,1,25,53,83,84,6,6,2018-12-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,10,4,6,0,1.06
17530,17530,29888153,100%,0,5.0,5.0,1,0,3,39.99785,116.48135,1,0,2,1.0,0,1.0,0,587.00,1,0.00,1,30,58,88,363,2,2,2019-04-06,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0,2,0,0,5,5,0,0,1.28
17531,17531,29888774,90%,0,1.0,1.0,1,0,3,39.91405,116.49362,1,0,2,1.0,1,1.0,0,650.00,1,0.00,2,21,51,81,82,5,5,2018-11-26,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,2,0,0,1,1,0,0,0.85
17533,17533,29891279,100%,0,8.0,8.0,1,0,14,39.90976,116.12164,1,0,3,1.0,2,2.0,0,269.00,1,0.00,1,20,33,63,338,1,1,2019-05-03,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0,2,0,0,8,6,2,0,1.0
17535,17535,29892264,40%,0,7.0,7.0,1,0,5,40.13191,116.63456,0,0,2,1.0,1,1.0,0,290.00,1,0.00,1,30,60,90,90,4,4,2018-11-11,85.0,8.0,10.0,10.0,8.0,8.0,10.0,0,0,2,0,0,6,5,1,0,0.62
17538,17538,29893583,100%,0,4.0,4.0,1,0,10,39.72437,116.18112,1,0,6,1.0,2,2.0,0,345.00,3,50.00,1,4,34,64,339,23,23,2018-11-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,4,1,3,0,3.58
17539,17539,29895051,100%,0,1.0,1.0,1,0,3,39.98997,116.47424,1,0,4,1.0,2,2.0,0,588.00,1,0.00,1,5,35,65,340,1,1,2019-03-02,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0,1,0,0,1,1,0,0,0.37
17542,17542,29896135,100%,0,1.0,1.0,1,0,2,39.94821,116.35514,0,1,3,1.0,1,1.0,0,491.00,1,0.00,1,30,60,90,181,2,2,2019-02-08,70.0,9.0,7.0,10.0,10.0,10.0,8.0,1,0,2,0,0,1,0,1,0,0.58
17543,17543,29896759,100%,1,3.0,3.0,1,0,2,40.00403,116.35036,1,2,1,0.5,1,1.0,0,138.00,1,0.00,1,30,60,76,77,5,5,2018-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,3,1,1,1,1.04
17544,17544,29897340,100%,0,6.0,6.0,1,0,7,40.14515,116.27573,1,0,2,1.0,1,1.0,0,297.00,1,0.00,1,26,56,86,361,3,3,2018-11-25,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,6,6,0,0,0.5
17545,17545,29897949,97%,0,1.0,1.0,1,0,0,39.95076,116.40381,1,1,2,1.0,1,1.0,0,221.00,1,0.00,1,10,35,65,66,62,62,2018-11-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,0,1,0,9.64
