,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
14042,100.0,0,2,2,1,1,39.89712,116.42323999999999,1,2,1.0,1,1,1,0,1,22,52,82,83,5,5,42.0,100,10,10,10,10,10,10,1,0,0,2,0,2,0,3.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5914,96.53,0,1,1,1,0,40.02756,116.31409,0,2,1.0,0,1,1,0,1,0,0,0,0,2,2,345.0,100,10,10,10,10,10,10,0,0,0,1,0,1,0,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2145,100.0,1,25,25,1,1,39.90864000000001,116.49068999999999,0,2,1.0,1,1,2,60,3,29,59,89,364,8,3,763.0,90,10,9,9,10,10,9,1,0,0,25,7,18,0,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4027,100.0,0,16,16,1,0,40.08018,116.54451,0,1,1.0,1,1,1,0,1,24,54,84,84,3,1,540.0,100,10,10,10,10,9,9,1,0,0,16,16,0,0,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9167,100.0,0,17,17,1,0,39.9125,116.4297,1,5,1.0,2,3,1,0,1,23,53,83,358,20,20,250.0,92,10,9,10,10,9,9,0,0,0,9,9,0,0,2.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13217,100.0,0,21,21,1,0,39.8211,116.31573999999999,1,5,1.0,2,3,1,0,1,20,50,80,355,2,2,39.0,100,10,10,10,10,9,10,1,0,0,21,21,0,0,1.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12193,100.0,0,1,1,1,0,39.90542,116.56035,1,3,1.0,1,2,1,0,1,0,22,52,327,7,7,141.0,89,9,10,9,9,10,9,1,0,0,1,1,0,0,1.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10273,94.0,0,66,66,1,0,39.99102,116.47878999999999,1,2,1.0,0,1,1,0,1,28,58,88,363,2,2,103.0,80,6,6,7,9,7,6,0,0,0,66,66,0,0,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7744,100.0,0,2,2,1,0,39.72238,116.17042,0,2,1.0,1,1,1,0,1,28,58,88,363,16,16,303.0,88,10,9,9,9,10,9,0,0,0,2,2,0,0,1.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2245,100.0,1,2,2,1,0,39.94123,116.4158,0,2,1.0,1,1,1,80,2,26,56,86,361,41,17,752.0,97,10,10,10,10,10,9,0,0,0,2,2,0,0,1.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12251,100.0,1,4,4,1,0,39.99142,116.38213999999999,0,5,1.0,2,3,1,0,1,23,52,75,350,9,9,100.0,96,10,10,10,10,10,10,1,0,0,4,2,2,0,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7708,100.0,0,1,1,1,0,40.20747,116.28058999999999,1,2,1.0,1,1,2,50,1,27,57,87,87,6,6,282.0,97,10,9,10,10,10,10,0,0,0,1,1,0,0,0.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
740,100.0,1,2,2,1,1,39.90797,116.5743,0,5,1.0,2,2,1,0,1,17,47,77,352,57,22,1104.0,98,10,10,10,10,9,9,1,0,0,2,1,1,0,1.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15514,100.0,0,1,1,1,1,39.979929999999996,116.42197,0,1,1.0,1,1,1,0,1,0,0,0,0,3,3,46.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,1.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10823,70.0,0,2,2,1,0,39.97695,116.30903,1,4,1.0,1,2,1,0,1,8,8,8,8,2,2,185.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1864,96.53,0,1,1,1,1,40.07695,116.52600000000001,0,2,1.0,1,2,1,34,1,0,0,0,0,4,0,682.0,90,8,9,9,10,9,8,0,0,0,1,0,1,0,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7011,100.0,0,4,4,1,1,39.92564,116.37015,1,14,7.0,7,7,1,0,1,30,60,90,365,1,1,101.0,100,10,10,10,10,10,10,1,0,0,4,4,0,0,0.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11188,100.0,1,1,1,1,0,39.93132,116.41646999999999,0,2,1.0,1,1,1,49,1,13,37,66,67,34,34,177.0,99,10,10,10,10,10,10,0,0,0,1,0,1,0,5.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
17117,100.0,0,1,1,1,0,39.99512,116.45685,1,2,1.0,1,1,1,0,2,5,7,7,7,2,2,5.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10470,0.0,0,3,3,1,0,39.99436,116.47191000000001,1,6,1.0,3,3,1,0,1,30,60,90,365,5,5,213.0,88,10,10,10,10,10,9,1,0,0,3,3,0,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13683,100.0,0,6,6,1,0,39.92569,116.6161,1,2,1.0,1,1,1,0,1,0,21,51,326,2,2,7.0,100,10,10,10,10,10,10,1,0,0,5,5,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5525,100.0,0,9,9,1,0,40.66077,117.17485,0,2,1.0,1,1,2,80,1,26,56,86,361,1,1,282.0,100,10,10,10,10,8,10,1,0,0,9,1,8,0,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3800,100.0,1,1,1,1,1,39.95169,116.39372,0,3,1.0,1,2,2,50,1,24,49,61,61,67,52,591.0,96,10,9,10,10,10,10,1,0,0,1,1,0,0,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5046,100.0,0,34,34,1,0,39.97659,116.305,0,5,1.0,3,3,5,0,1,4,32,62,337,4,4,298.0,80,9,9,9,9,10,9,1,0,0,34,34,0,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11052,100.0,0,1,1,1,0,39.94457,116.20378999999998,1,2,1.0,1,1,1,0,1,28,58,88,88,1,1,180.0,20,2,2,2,2,2,2,0,0,0,1,0,1,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
11632,90.0,0,9,9,1,0,39.91547,116.65696000000001,0,4,2.0,1,2,3,80,1,30,60,90,365,1,1,100.0,80,10,10,8,10,8,8,0,0,0,9,9,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6256,96.53,0,1,1,1,1,39.9622,116.44718,1,4,1.0,1,2,1,34,1,0,0,0,0,2,2,285.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14983,98.0,1,47,47,1,0,39.895559999999996,116.42351000000001,1,8,1.0,4,4,1,0,1,21,42,42,120,1,1,31.0,100,10,10,10,10,10,10,0,0,0,47,47,0,0,0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6208,100.0,0,3,3,1,0,39.64399,115.62433,0,12,5.0,5,12,1,0,1,30,53,83,358,1,1,229.0,100,10,10,10,10,10,10,1,0,0,3,3,0,0,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1637,97.0,0,12,12,1,0,39.89034,116.47097,0,9,2.0,4,6,1,0,1,9,39,69,159,23,4,813.0,95,10,9,10,10,10,10,0,0,0,14,14,0,0,0.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
342,100.0,0,12,12,1,0,39.99017,116.42388999999999,1,6,1.0,3,3,6,80,1,27,57,87,362,14,5,1301.0,86,9,8,10,10,9,9,0,0,0,12,2,6,4,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1729,100.0,0,6,6,1,0,39.87504000000001,116.37281000000002,1,2,1.0,1,1,1,0,1,26,52,78,353,2,2,318.0,100,10,10,10,10,10,10,0,0,0,5,5,0,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
905,100.0,1,1,1,1,0,39.93269,116.49275,0,2,1.0,1,1,1,34,2,10,10,12,13,37,4,1038.0,97,10,10,10,10,10,10,0,0,0,1,0,1,0,1.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8946,100.0,0,2,2,1,1,39.86114,116.39466000000002,1,2,1.0,1,2,1,0,1,25,35,35,298,3,3,252.0,100,9,10,10,10,10,10,1,0,0,1,1,0,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9008,97.0,0,9,9,1,0,40.42686,116.63401,0,2,1.0,1,1,1,0,1,25,55,85,360,2,2,19.0,90,9,10,9,10,9,9,1,0,0,9,0,9,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8495,100.0,1,16,16,1,0,39.923809999999996,116.45803000000001,1,6,1.0,2,3,1,0,1,21,47,77,78,44,44,275.0,97,10,10,10,10,10,10,1,0,0,16,15,1,0,4.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8442,100.0,1,1,1,1,0,39.92184,116.46548999999999,1,4,1.0,2,2,4,70,1,11,41,53,53,44,44,274.0,98,10,10,10,10,10,10,1,0,0,1,1,0,0,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11776,100.0,0,6,6,1,0,40.386109999999995,116.53688000000001,0,8,4.0,4,4,1,100,1,0,0,0,141,3,3,141.0,100,10,9,9,10,9,9,1,0,0,6,1,5,0,0.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1897,100.0,0,7,7,1,1,40.07315,116.42508000000001,0,2,1.0,1,1,1,0,1,30,60,90,365,4,1,612.0,100,10,10,10,10,10,10,0,0,0,5,2,2,1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
14439,100.0,0,1,1,1,0,39.92392,116.55984,1,2,1.0,1,1,2,0,1,9,9,9,9,7,7,65.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,3.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8889,100.0,1,5,5,1,0,39.94373,116.40879,0,8,5.0,4,4,8,280,1,24,54,84,359,9,9,58.0,100,10,10,10,10,10,10,0,0,0,5,1,4,0,4.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9553,100.0,0,3,3,1,0,40.68897,117.15522,0,7,3.0,3,5,1,0,1,29,59,89,364,1,1,44.0,100,10,10,10,10,10,10,1,0,0,3,3,0,0,0.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14656,100.0,0,10,10,1,0,40.08341,116.34273999999999,1,4,1.0,1,2,1,0,1,29,59,89,364,1,1,58.0,60,8,8,6,6,6,6,1,0,0,10,10,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16175,100.0,0,2,2,1,0,40.04285,116.41413999999999,1,2,1.0,1,1,1,0,1,30,41,66,67,1,1,18.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10480,99.0,0,12,12,1,0,39.93792,116.44466000000001,1,2,1.0,1,1,2,0,1,27,57,87,282,11,11,195.0,96,10,10,10,10,10,9,1,0,0,10,10,0,0,1.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7313,100.0,0,13,13,1,0,39.89712,116.46946000000001,1,3,1.0,1,1,1,0,1,29,59,89,364,1,1,301.0,100,10,8,10,10,6,6,1,0,0,13,12,1,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
983,100.0,0,2,2,1,0,39.92481,116.61643000000001,0,5,2.0,2,3,4,40,1,0,0,11,272,8,1,722.0,90,10,9,10,10,10,10,1,0,0,1,1,0,0,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3263,94.0,0,8,8,1,0,39.99462,116.48451000000001,0,2,1.0,1,1,1,0,1,30,60,90,180,9,2,632.0,100,10,10,10,10,10,10,0,0,0,6,2,4,0,0.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11118,100.0,0,3,3,1,0,39.97222,116.48087,1,4,1.0,1,2,1,0,1,0,0,0,0,1,1,177.0,20,2,10,4,10,10,2,1,0,0,3,3,0,0,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8876,100.0,0,3,3,1,0,39.905590000000004,116.44415,1,4,1.0,1,2,1,0,1,30,60,90,365,1,1,240.0,60,10,6,8,8,10,6,1,0,0,3,3,0,0,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5405,100.0,0,33,33,1,0,39.99044,116.34123999999998,1,2,1.0,1,1,1,0,1,20,23,30,297,12,10,409.0,95,10,10,10,10,10,10,1,0,0,17,5,12,0,0.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10567,100.0,0,2,2,1,0,40.16191,116.82293,1,2,1.0,1,1,1,0,1,29,59,89,179,1,1,5.0,100,10,10,10,10,10,10,1,0,0,2,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
14688,100.0,1,8,8,1,0,39.99276,116.47219,1,2,1.0,1,1,1,0,1,25,55,85,86,9,9,59.0,100,10,10,10,10,10,10,0,0,0,8,7,1,0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14839,98.0,1,6,6,1,0,39.91786,116.4578,1,4,1.0,2,2,1,0,1,23,53,83,174,6,6,61.0,100,10,10,10,10,10,10,1,0,0,6,6,0,0,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4359,100.0,0,7,7,1,0,40.6568,117.24736000000001,0,5,1.0,2,3,1,0,1,30,60,90,365,3,2,456.0,100,8,10,10,10,8,10,1,0,0,7,6,1,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15579,100.0,0,12,12,1,0,39.99137,116.41253999999999,1,1,1.0,1,1,1,0,1,29,59,89,364,1,1,14.0,100,10,10,10,10,10,10,0,0,0,12,2,6,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
14574,100.0,1,4,4,1,0,39.94266,116.47296000000001,1,4,1.0,0,1,2,50,1,19,49,79,354,16,16,65.0,98,10,10,10,10,10,10,1,0,0,4,4,0,0,7.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7573,100.0,0,2,2,1,0,40.16589000000001,116.25973,1,2,1.0,0,1,1,0,1,30,60,90,365,1,1,283.0,100,10,10,10,10,8,10,1,0,0,2,1,1,0,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9881,100.0,0,5,5,1,0,40.4089,115.92696000000001,0,2,1.0,1,1,1,0,1,30,60,90,365,2,2,19.0,90,9,8,9,10,9,10,1,0,0,5,0,5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
13598,100.0,1,7,7,1,0,39.85109,116.39591000000001,1,3,1.0,2,2,1,0,1,28,58,88,88,2,2,96.0,100,10,10,10,10,9,8,1,0,0,7,7,0,0,0.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16701,100.0,0,16,16,1,0,39.87445,116.44698999999999,1,8,1.0,2,4,1,0,1,26,56,86,361,1,1,19.0,100,10,10,10,10,10,10,1,0,0,16,13,1,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
615,100.0,0,3,3,1,0,40.65135,117.48868999999999,0,9,3.0,3,3,1,0,1,27,57,87,362,1,0,1159.0,100,10,10,10,10,10,10,1,0,0,3,3,0,0,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16601,100.0,0,5,5,1,0,40.41083,116.59978000000001,0,15,7.0,6,6,14,100,1,25,55,85,360,2,2,18.0,100,10,10,10,10,10,10,1,0,0,5,1,4,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1352,100.0,0,5,5,1,0,39.97596,116.49306999999999,0,2,1.0,1,1,1,100,1,30,60,90,181,14,2,907.0,92,10,9,10,10,10,9,0,0,0,5,4,1,0,0.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11961,100.0,1,6,6,1,1,39.76243,116.21473,1,4,1.0,2,2,1,0,1,17,45,75,82,6,6,156.0,100,10,10,10,10,10,9,1,0,0,6,6,0,0,1.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9545,100.0,0,45,45,1,0,39.99147,116.47885,1,2,1.0,1,1,1,0,1,29,59,89,364,3,3,229.0,93,10,10,10,10,10,10,1,0,0,45,45,0,0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8861,86.0,0,4,4,1,1,40.0231,116.29501,0,2,1.0,1,1,1,0,2,27,57,87,87,1,1,268.0,100,8,10,10,8,10,8,0,0,0,3,0,3,0,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11562,100.0,1,19,19,1,0,39.89733,116.49283999999999,1,2,1.0,1,1,1,0,1,23,53,83,167,11,11,145.0,96,10,10,10,10,10,10,1,0,0,16,16,0,0,2.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15999,100.0,0,3,3,1,0,39.919959999999996,116.42023,0,4,1.0,2,0,1,150,1,7,7,7,208,1,1,35.0,100,10,10,10,10,10,10,1,0,0,3,2,1,0,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4696,96.53,0,1,1,1,0,40.10073,116.539,0,2,1.5,1,1,2,60,3,0,0,0,0,4,0,487.0,100,10,10,10,10,9,10,0,0,0,1,1,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15955,100.0,0,1,1,1,0,39.93691,116.43586,1,4,1.0,1,1,2,50,1,23,53,83,358,9,9,39.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,6.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1918,80.0,0,10,10,1,0,39.89716,116.46531,0,2,1.0,1,1,1,80,1,0,0,4,279,2,0,808.0,70,9,8,9,7,9,7,0,0,0,10,0,10,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12822,100.0,0,18,18,1,0,39.92282,116.45577,1,2,1.0,1,1,1,0,1,30,60,90,365,3,3,129.0,100,9,10,10,10,10,9,1,0,0,18,18,0,0,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13628,93.0,0,18,18,1,0,39.77107,116.5891,1,3,1.0,0,1,1,0,1,30,60,90,365,1,1,37.0,80,8,8,8,10,8,10,0,0,0,18,18,0,0,0.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6408,97.0,0,82,82,1,0,39.91864,116.65836000000002,0,3,2.0,2,2,1,0,1,29,59,89,255,1,1,286.0,80,10,8,10,10,8,10,1,0,0,82,79,3,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11753,100.0,0,9,9,1,0,39.94025,116.41268000000001,0,2,1.0,1,1,1,0,1,24,54,84,175,6,6,119.0,83,10,9,9,10,10,9,1,0,0,6,6,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13882,100.0,0,4,4,1,0,39.92487,116.4803,1,2,1.0,1,1,1,0,1,2,30,60,151,9,9,47.0,98,10,10,10,10,10,10,1,0,0,4,2,2,0,5.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9216,100.0,0,10,10,1,0,39.7147,116.31369,1,4,1.0,2,2,1,50,1,30,60,90,365,1,1,230.0,100,10,10,10,10,10,10,0,0,0,3,3,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8600,100.0,0,5,5,1,0,39.8966,116.5517,0,2,1.0,1,1,1,0,1,29,59,89,90,3,3,89.0,100,10,10,10,10,10,10,0,0,0,4,4,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4616,100.0,0,3,3,1,0,39.838609999999996,116.36926000000001,0,2,1.0,1,1,1,100,2,20,50,80,355,2,2,306.0,80,10,8,10,10,10,8,0,0,0,3,3,0,0,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13106,100.0,0,14,14,1,0,39.84017,116.38431000000001,0,2,1.0,1,1,2,100,1,19,48,74,349,8,8,119.0,98,10,10,10,10,10,10,1,0,0,11,11,0,0,1.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
655,100.0,0,2,2,1,1,39.9873,116.29902,0,3,1.0,1,2,2,50,2,0,6,25,116,36,4,1128.0,94,9,9,10,10,10,9,1,0,0,2,2,0,0,0.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12045,97.0,0,2,2,1,0,39.85658,116.43791,0,2,1.0,1,1,1,0,2,20,50,80,355,7,7,141.0,97,10,9,10,10,9,9,1,0,0,2,0,1,1,1.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1110,96.53,0,1,1,1,1,39.84644,116.38961,0,2,1.0,1,1,1,80,1,0,0,0,0,3,0,995.0,100,10,10,9,10,10,9,0,0,0,1,0,1,0,0.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8981,100.0,0,13,13,1,0,40.4581,115.76713000000001,1,6,2.0,3,3,1,0,1,24,51,81,356,5,5,239.0,100,10,10,10,10,10,10,1,0,0,10,10,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9131,100.0,0,28,28,1,0,39.92563,116.44686999999999,1,4,1.0,1,1,2,50,1,22,52,82,338,39,39,254.0,99,10,10,10,10,10,10,1,0,0,9,9,0,0,4.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
14434,100.0,0,2,2,1,0,39.91669,116.66123,0,2,1.0,1,1,1,0,1,30,60,90,181,2,2,65.0,100,10,9,10,10,10,10,1,0,0,2,2,0,0,0.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,100.0,0,5,5,1,0,39.936679999999996,116.43798000000001,1,4,1.0,1,2,1,0,1,16,43,73,348,37,2,2778.0,87,8,7,9,9,9,9,1,0,0,5,5,0,0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1387,90.0,0,6,6,1,1,39.90652,116.57571999999999,0,2,1.0,1,1,1,0,1,26,56,86,361,65,12,920.0,96,10,9,10,10,9,10,1,0,0,5,5,0,0,2.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9363,100.0,0,6,6,1,0,40.23868,116.4017,1,16,3.5,5,16,1,0,1,30,60,90,365,3,3,228.0,100,10,10,10,10,8,9,1,0,0,6,6,0,0,0.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
