,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2,Distance,subwayDistance
11614,30428421,98.0,1,7,7,1,0,39.94341,116.39532,0,7,2.0,3,4,885,1,0,1,16,46,76,77,19,19,165,95,10,10,10,10,10,10,1,0,0,5,5,0,0,3.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.493,0.632
11615,30429381,100.0,1,4,4,1,0,39.801970000000004,116.45713,1,4,1.0,1,2,221,1,90,1,23,53,83,83,8,8,158,98,10,10,10,10,10,10,0,0,0,4,2,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15.171,0.632
11616,30429542,100.0,0,2,2,1,0,39.86218,116.46027,0,2,1.0,0,1,242,1,0,2,29,59,89,364,6,6,149,80,9,8,9,10,10,8,1,0,0,2,2,0,0,1.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.34,0.51
11617,30430157,96.53,0,1,1,1,0,39.991820000000004,116.3805,1,2,1.0,1,1,270,1,0,1,0,0,0,0,1,1,150,100,10,10,10,10,10,10,1,0,0,1,0,0,1,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6.996,1.311
11618,30430245,100.0,0,44,44,1,1,39.93458,116.40688999999999,0,4,1.0,1,2,588,4,80,1,25,52,82,83,6,6,170,100,10,10,10,10,10,10,1,0,0,17,11,4,2,1.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0859999999999999,0.244
11619,30430983,100.0,0,3,3,1,1,39.92322,116.51363,1,2,1.0,0,1,339,1,0,1,23,53,83,174,2,2,102,90,10,10,10,10,10,9,0,0,0,3,3,0,0,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.089,0.324
11620,30430997,100.0,1,37,37,1,0,39.97051,116.4014,1,6,1.0,3,3,809,1,0,1,24,54,83,358,8,8,68,100,10,10,10,10,10,10,0,0,0,36,36,0,0,3.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.533,0.616
11621,30431076,100.0,0,1,1,1,0,39.93199,116.45986,0,1,1.5,1,1,159,1,50,2,13,36,66,67,9,9,169,100,10,10,10,10,10,10,0,0,0,1,0,1,0,1.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.48,0.256
11622,30432372,100.0,0,12,12,1,1,39.83482,116.62178,1,2,1.0,1,1,235,1,0,1,30,60,90,365,1,1,138,100,10,10,10,10,8,10,1,0,0,11,11,0,0,0.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.006999999999998,2.997
11623,30432552,100.0,1,37,37,1,0,39.945409999999995,116.33488,1,4,1.0,2,2,546,1,0,1,28,58,88,363,6,6,148,100,10,10,10,10,10,10,0,0,0,36,36,0,0,1.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.457000000000001,0.865
11624,30432649,99.0,1,31,31,1,0,39.93927,116.38293,0,2,1.0,1,1,498,1,0,1,16,39,66,67,22,22,157,99,10,10,10,10,10,10,1,0,0,15,3,12,0,4.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.4969999999999999,0.748
11625,30434593,100.0,0,7,7,1,0,39.730259999999994,116.16093000000001,0,6,2.0,3,3,670,6,88,1,26,56,86,361,1,1,101,100,10,10,10,10,10,10,1,0,0,7,4,3,0,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,29.915,0.884
11626,30435061,96.0,0,7,7,1,0,40.00157,116.4782,1,2,1.0,1,1,276,1,0,1,18,30,60,150,21,21,160,97,10,10,10,10,10,10,1,0,0,7,6,1,0,3.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10.623,0.78
11627,30435643,100.0,0,7,7,1,0,39.951570000000004,116.3153,1,2,1.0,3,3,318,1,0,1,18,48,78,353,2,2,154,100,10,10,10,10,10,10,1,0,0,7,2,5,0,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.257999999999999,0.976
11628,30436497,100.0,0,18,18,1,0,39.92272,116.65856000000001,1,2,1.0,1,1,401,1,0,1,30,60,90,365,1,1,140,100,10,10,10,10,10,10,1,0,0,18,18,0,0,0.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.434,0.573
11629,30436868,90.0,0,9,9,1,0,39.91583,116.65881,0,3,1.0,1,2,353,3,80,1,12,12,33,308,3,3,164,93,9,10,9,9,9,8,0,0,0,9,9,0,0,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.497,0.309
11630,30437297,99.0,1,31,31,1,0,39.94106,116.37983,0,2,1.0,1,1,477,1,0,1,18,41,68,69,21,21,167,99,10,10,10,10,10,10,1,0,0,15,3,12,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.8259999999999998,0.988
11631,30437383,100.0,1,1,1,1,0,39.92443,116.45792,0,2,1.0,1,1,242,2,1000,1,16,25,25,25,46,46,168,100,10,10,10,10,10,10,1,0,0,1,0,1,0,8.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.346,0.338
11632,30438710,90.0,0,9,9,1,0,39.91547,116.65696000000001,0,4,2.0,1,2,353,3,80,1,30,60,90,365,1,1,100,80,10,10,8,10,8,8,0,0,0,9,9,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.342,0.451
11633,30438934,100.0,1,1,1,1,0,39.721070000000005,116.17071000000001,1,2,1.0,1,1,221,1,0,1,14,28,58,333,25,25,163,99,10,10,10,10,10,10,1,0,0,1,1,0,0,4.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30.143,0.55
11634,30439551,90.0,0,9,9,1,0,39.91509,116.65748,0,4,1.0,1,2,387,3,80,1,0,0,0,0,4,4,146,100,10,10,10,10,10,10,0,0,0,9,9,0,0,0.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.39,0.446
11635,30440714,96.53,0,1,1,1,0,39.93567,116.44708,1,2,1.0,1,1,263,1,0,1,0,0,0,0,1,1,167,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.431,1.123
11636,30446655,100.0,0,7,7,1,0,39.95145,116.31501999999999,1,2,1.0,3,3,387,2,100,1,10,40,70,345,1,1,59,100,10,10,10,10,10,10,1,0,0,7,2,5,0,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.276,1.002
11637,30447302,100.0,1,11,11,1,0,39.88881,116.40198999999998,0,7,1.0,3,4,899,1,0,1,19,49,79,343,14,14,153,93,9,10,10,10,10,9,1,0,0,11,11,0,0,2.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.61,0.417
11638,30447362,100.0,0,1,1,1,0,39.98455,116.46853999999999,0,2,1.0,1,1,152,1,0,1,0,0,0,0,8,8,151,98,10,9,10,10,10,10,1,0,0,1,0,1,0,1.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.684,0.84
11639,30448658,100.0,0,6,6,1,1,39.99054,116.47081999999999,0,5,1.0,2,3,477,1,0,1,11,11,12,287,3,3,99,93,10,10,10,10,10,10,1,0,0,5,4,1,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.295,0.151
11640,30449030,80.0,0,1,1,1,0,39.71163,116.31527,0,2,1.0,1,1,159,1,0,2,30,60,90,90,2,2,44,100,10,10,10,10,9,9,1,0,0,1,0,1,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,25.232,0.337
11641,30450122,100.0,0,13,13,1,0,39.71127,116.31463000000001,1,4,1.0,2,2,366,1,0,1,27,57,87,87,1,1,101,100,10,10,10,10,8,10,1,0,0,7,7,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25.285,0.4
11642,30450194,100.0,0,1,1,1,0,40.432629999999996,116.53943999999998,0,14,6.0,6,7,2983,1,0,1,27,57,87,362,1,1,45,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,57.211000000000006,32.015
11643,30450469,99.0,0,28,28,1,0,39.94771,116.41221000000002,0,1,1.0,1,1,97,2,0,1,20,45,75,350,13,13,162,100,10,10,10,10,10,10,1,0,0,28,17,1,10,2.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.425,0.376
11644,30451168,100.0,0,2,2,1,0,40.119,117.1831,1,4,1.0,2,2,401,1,100,1,30,60,90,90,1,1,140,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,70.268,42.4
11645,30453144,100.0,0,18,18,1,0,39.8817,116.32026,1,5,1.0,1,3,490,1,0,1,24,54,84,359,2,2,149,90,9,9,9,9,9,9,1,0,0,18,18,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.377,0.723
11646,30453796,60.0,0,4,4,1,0,39.854079999999996,116.51578,1,2,1.0,1,1,159,1,0,1,20,50,80,355,5,5,167,80,9,6,8,10,7,7,0,0,0,4,3,1,0,0.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13.277000000000001,0.813
11647,30454034,98.0,1,4,4,1,0,39.81057,116.16358000000001,0,4,1.0,2,3,463,4,50,1,27,57,87,93,3,3,116,80,9,8,9,9,9,9,1,0,0,4,4,0,0,0.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,23.844,5.033
11648,30454674,100.0,1,7,7,1,0,39.89502,116.52385,0,2,1.0,1,1,360,1,0,1,29,59,89,90,5,5,164,96,10,10,10,10,9,9,1,0,0,6,6,0,0,0.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.605,1.653
11649,30456180,99.0,0,12,12,1,1,39.93291,116.47662,1,4,1.0,1,3,332,1,0,1,18,39,69,82,29,29,164,97,10,10,10,10,10,10,1,0,0,11,5,5,1,5.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.912000000000001,0.156
11650,30456553,100.0,0,2,2,1,0,39.88895,116.31383000000001,1,8,1.0,3,3,504,1,0,1,26,56,86,361,3,3,156,100,10,10,10,10,9,10,0,0,0,2,2,0,0,0.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.338,0.255
11651,30456729,100.0,1,2,2,1,0,39.942640000000004,116.42023999999999,1,4,1.0,2,2,719,4,0,2,0,2,2,161,9,9,104,100,10,10,10,10,10,10,0,0,0,2,1,1,0,2.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.525,0.353
11652,30456885,100.0,0,10,10,1,0,39.92992,116.42225,0,2,1.0,1,1,304,2,0,1,28,58,88,363,23,23,167,94,9,10,9,10,10,9,1,0,0,10,10,0,0,4.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.269,0.596
11653,30457165,100.0,0,6,6,1,0,39.915409999999994,116.49897,1,2,1.0,1,1,297,1,0,1,19,42,72,347,14,14,163,100,10,10,10,10,10,10,1,0,0,4,4,0,0,2.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.959,0.799
11654,30457420,100.0,0,3,3,1,0,39.95196,116.55406,1,1,1.0,3,1,97,1,0,2,11,41,71,161,3,3,153,100,10,10,10,10,8,9,1,0,0,3,0,3,0,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,13.725,3.219
11655,30458363,100.0,0,1,1,1,0,39.97633,116.49293,1,3,1.0,1,2,401,1,0,2,30,60,90,365,2,2,108,100,10,10,10,8,10,10,1,0,0,1,1,0,0,0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.763,0.65
11656,30458691,100.0,1,1,1,1,0,39.89863,116.45778,1,6,2.0,2,2,1397,1,0,1,12,42,72,73,17,17,168,99,10,10,10,10,10,10,1,0,0,1,1,0,0,3.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.343,0.666
11657,30459129,100.0,1,4,4,1,0,39.90014,116.39,1,4,1.0,2,2,497,1,0,1,10,33,63,148,22,22,139,100,10,10,10,10,10,10,1,0,0,4,4,0,0,4.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.353,0.494
11658,30459197,100.0,1,2,2,1,0,39.9236,116.52383,1,2,1.0,1,1,166,1,0,1,11,41,66,157,9,9,163,96,10,9,10,10,10,9,1,0,0,2,0,2,0,1.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.954,0.548
11659,30459393,100.0,1,17,17,1,0,39.92465,116.40423,1,6,1.0,2,3,698,1,0,1,23,51,77,78,11,11,140,100,10,10,10,10,10,10,1,0,0,17,17,0,0,2.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.9420000000000001,0.57
11660,30459459,100.0,0,3,3,1,0,39.95088,116.55366000000001,1,2,1.0,3,1,124,1,0,1,0,20,50,140,6,6,115,100,10,10,10,10,10,10,1,0,0,3,0,3,0,1.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13.67,3.113
11661,30459666,100.0,1,4,4,1,0,39.89965,116.37726,0,2,1.0,1,1,387,1,0,1,16,40,66,156,31,31,163,95,10,10,10,10,10,10,1,0,0,4,4,0,0,5.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.72,0.252
11662,30460078,100.0,1,2,2,1,0,39.91726,116.51817,0,2,1.0,1,1,201,1,0,2,19,45,75,76,23,23,161,98,10,9,10,10,10,10,1,0,0,2,1,1,0,4.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10.544,0.66
11663,30462842,100.0,1,1,1,1,0,39.93881,116.44252,1,2,1.0,1,1,429,1,90,1,17,41,41,41,15,15,151,99,10,10,10,10,10,10,0,0,0,1,1,0,0,2.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.115,0.65
11664,30463269,100.0,1,1,1,1,0,39.927409999999995,116.61876000000001,1,2,2.0,1,1,456,1,0,1,30,60,90,365,11,11,134,98,10,10,10,10,10,10,1,0,0,1,1,0,0,2.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19.027,0.424
11665,30471931,100.0,1,7,7,1,0,39.84534,116.41973999999999,0,4,1.0,2,2,290,1,0,2,7,32,48,48,12,12,112,95,10,9,10,10,10,10,1,0,0,7,2,5,0,3.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.634,0.485
11666,30477726,100.0,0,8,8,1,0,39.99163,116.47793,1,4,1.0,2,2,546,1,0,1,30,60,90,365,1,1,43,100,10,10,10,10,10,10,0,0,0,8,8,0,0,0.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.807,0.527
11667,30478026,100.0,0,2,2,1,0,39.96027,116.26926999999999,0,2,1.0,1,1,428,1,0,2,30,60,90,365,1,1,100,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11.287,1.8
11668,30478229,98.0,1,7,7,1,0,39.93448,116.41648,0,4,1.0,1,3,602,1,0,1,20,46,76,351,21,21,168,96,9,9,10,10,10,9,1,0,0,5,5,0,0,3.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.845,0.114
11669,30478231,100.0,1,1,1,1,1,39.959720000000004,116.37655,1,2,1.0,1,1,159,1,0,1,20,50,80,81,15,15,149,100,10,10,10,10,10,10,1,0,0,1,0,1,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3.685,1.265
11670,30478442,100.0,0,2,2,1,0,39.84612,116.42931000000002,0,3,1.5,2,2,1202,1,150,2,22,42,42,124,9,9,140,98,10,9,10,10,10,9,1,0,0,2,2,0,0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.758,0.086
11671,30483206,100.0,0,1,1,1,0,39.89274,116.46605,0,2,1.0,1,1,138,1,40,1,25,42,58,321,11,11,147,98,10,10,10,10,10,10,0,0,0,1,0,1,0,2.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.295,0.37
11672,30483372,100.0,0,13,13,1,0,39.890840000000004,116.40836999999999,1,2,1.0,1,1,595,1,50,1,30,60,90,365,6,6,146,90,9,9,9,9,9,9,0,0,0,13,13,0,0,1.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.486000000000001,0.21
11673,30484233,100.0,0,4,4,1,0,39.912420000000004,116.55838,1,2,1.0,1,1,180,1,0,1,21,51,81,356,3,3,160,90,10,9,9,8,10,8,1,0,0,4,1,3,0,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14.015,0.478
11674,30485032,100.0,1,10,10,1,0,40.04978,116.40935,1,4,1.0,2,2,801,1,0,1,30,60,90,365,4,4,168,100,10,10,10,10,10,10,1,0,0,10,10,0,0,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13.372,0.443
11675,30485220,100.0,1,4,4,1,0,39.926120000000004,116.45626999999999,1,4,1.0,1,2,373,2,60,1,21,51,78,79,23,23,168,99,10,10,10,10,10,10,1,0,0,3,3,0,0,4.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.187,0.521
11676,30485740,100.0,1,7,7,1,0,39.86988,116.39326000000001,1,4,1.0,2,2,242,1,0,1,0,0,0,0,11,11,163,96,9,9,10,10,9,9,1,0,0,6,5,0,1,2.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.687,0.588
11677,30485881,84.0,0,32,32,1,0,39.85387,116.3589,1,4,1.0,2,2,360,1,0,1,30,60,90,365,8,8,167,95,10,10,10,10,9,9,0,0,0,32,32,0,0,1.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.026,1.067
11678,30486028,100.0,0,1,1,1,0,39.99248,116.47266,0,2,1.0,1,1,470,1,0,1,30,60,90,365,4,4,60,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.559,0.117
11679,30486172,100.0,1,6,6,1,0,39.9292,116.46643999999999,1,5,1.0,3,3,650,1,0,3,0,0,0,0,6,6,160,100,10,10,10,10,10,10,0,0,0,6,1,5,0,1.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.037000000000001,0.642
11680,30486174,84.0,0,32,32,1,0,39.855259999999994,116.35367,1,4,1.0,2,2,360,1,0,1,30,60,90,365,2,2,121,100,8,9,10,10,9,10,0,0,0,32,32,0,0,0.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.048,1.062
11681,30486406,84.0,0,32,32,1,0,39.85667,116.35399,1,4,1.0,2,2,360,1,0,1,30,60,90,365,3,3,149,87,9,9,9,8,10,9,0,0,0,32,32,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.892999999999999,1.221
11682,30486734,84.0,0,32,32,1,0,39.85735,116.35377,1,4,1.0,2,2,360,1,0,1,30,60,90,365,2,2,107,70,7,6,7,9,6,6,0,0,0,32,32,0,0,0.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.832,1.293
11683,30486743,88.0,0,2,2,1,0,39.92667,116.42336,0,2,1.0,1,1,436,1,0,1,26,56,86,361,4,4,141,90,10,9,10,10,10,10,1,0,0,2,2,0,0,0.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.392,0.562
11684,30486840,100.0,1,2,2,1,0,39.91511,116.40588999999999,0,2,1.0,1,1,781,1,0,1,21,51,63,63,23,23,105,99,10,10,10,10,10,10,0,0,0,1,0,1,0,6.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.871,0.839
11685,30487259,84.0,0,32,32,1,0,39.85698,116.35478,1,4,1.0,2,2,360,1,0,1,30,60,90,365,5,5,101,100,10,10,10,10,9,10,0,0,0,32,32,0,0,1.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.835,1.269
11686,30487260,100.0,0,2,2,1,0,40.07541,116.56881000000001,0,2,1.0,1,1,297,1,0,1,29,59,89,89,5,5,147,92,10,10,10,10,9,9,0,0,0,2,2,0,0,1.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21.886999999999997,1.309
11687,30487877,100.0,1,1,1,1,0,39.95811,116.44611,0,1,1.0,1,1,235,1,100,1,0,0,27,302,8,8,155,100,10,10,10,10,10,10,1,0,0,1,0,1,0,1.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.319,0.986
11688,30488208,84.0,0,32,32,1,0,39.85586,116.3531,1,4,1.0,3,3,436,1,0,1,21,51,81,356,1,1,38,100,10,10,10,10,8,8,0,0,0,32,32,0,0,0.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.006,1.121
11689,30488760,97.0,1,25,25,1,0,39.89444,116.45172,1,6,1.0,1,1,491,1,0,1,24,54,84,359,2,2,55,100,10,10,10,10,10,10,1,0,0,25,25,0,0,1.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.204,0.248
11690,30488833,100.0,0,3,3,1,0,39.92779,116.51435,1,1,1.0,1,1,159,1,0,2,0,0,8,80,5,5,153,100,10,10,10,10,10,10,1,0,0,3,0,3,0,0.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.125,0.577
11691,30488869,84.0,0,32,32,1,0,39.8571,116.35531999999999,1,4,1.0,2,2,359,1,0,1,0,0,0,0,8,8,129,95,10,9,10,10,10,10,0,0,0,32,32,0,0,1.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.804,1.293
11692,30489159,100.0,0,21,21,1,0,39.894709999999996,116.42511,1,4,1.0,1,1,526,1,0,1,17,47,77,352,10,10,149,92,10,9,10,10,10,10,1,0,0,20,20,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.658,0.473
11693,30492056,100.0,0,1,1,1,0,39.96648,116.45055,0,3,1.0,1,2,256,1,0,1,12,12,12,247,14,14,166,91,10,9,10,10,10,9,1,0,0,1,1,0,0,2.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.195,0.738
11694,30492424,97.0,1,3,3,1,0,39.86907,116.4146,1,2,1.0,1,1,152,1,34,2,6,6,6,6,5,5,156,100,10,10,10,10,9,10,0,0,0,3,0,3,0,0.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.9639999999999995,0.523
11695,30494260,100.0,0,1,1,1,1,39.87442,116.44649,1,1,1.0,1,1,138,1,50,1,22,45,75,350,18,18,156,100,10,10,10,10,10,10,1,0,0,1,0,1,0,3.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.5489999999999995,1.09
